text,label
34:29 kompak kali😂,0
😂😂😂😂😂,0
"Langsung ke 🔥ＡＬＥＸＩＳ１７🔥, selalu kasih vibe positif. Beneran asik banget!",1
Keren banget! Udah coba ⚡ALEXIS17⚡? Rugi banget kalo belum!,1
Wajib coba! Gak bisa move on dari serunya 🔥⚡ALEXIS17⚡?🔥,1
"Gak salah pilih ❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤, selalu kasih vibe positif. Buktikan sendiri serunya!",1
"Cuma di sini, ⚡ALEXIS17⚡ itu andalan gue sekarang!",1
Wow! ⚡ALEXIS17⚡ itu andalan gue sekarang!,1
Keren banget! Dijamin puas main di 🔥⚡ALEXIS17⚡?🔥,1
"Cuma di sini, Setia banget sama ⚡ALEXIS17⚡ sejak awal!",1
"Gila sih, ⚡ALEXIS17⚡ emang gak pernah ngecewain!",1
❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤ Tempat healing paling ampuh. Jangan sampai ketinggalan!,1
"Beneran deh, Gak nyangka bisa menang terus di 🔥⚡ALEXIS17⚡?🔥",1
Gokil cantika mau ke agak laen bukan karena promo,0
"Gak salah pilih ❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤, selalu kasih vibe positif. Buktikan sendiri serunya!",1
A L E X I S 1 7 Jadi tempat pelarian paling asik. Gak bakal nyesel deh!,1
Fix gak nyesel! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,1
Wajib coba! Gak bisa move on dari serunya 🔥⚡ALEXIS17⚡?🔥,1
Gokil! Baru aja dapet jackpot di 🔥⚡ALEXIS17⚡?🔥,1
Wow! ❤A L E X I S 1 7❤ emang paling top!,1
Seru abis! Udah coba ⚡ALEXIS17⚡? Rugi banget kalo belum!,1
"Gila sih, Main bareng ⚡ALEXIS17⚡ selalu seru!",1
Mantap! Setia banget sama ⚡ALEXIS17⚡ sejak awal!,1
😂🤣,0
Cantikkkkkk,0
Emang gak ada yang se-profitable ALEXIS⭐17⭐ deh.,1
Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener mengubah hidup.,1
Gak perlu pusing mikirin biaya nikah kalo udah join ALEXIS⭐17⭐.,1
"Baru sehari join ALEXIS⭐17⭐, gue udah dapet cuan buat beli motor!",1
Gue rela gak upgrade HP demi nabung di ALEXIS⭐17⭐.,1
"Baru sehari main ALEXIS⭐17⭐, gue langsung ketagihan!",1
Emang gak ada yang se-menguntungkan ALEXIS⭐17⭐ deh.,1
Gak ada yang bisa ngalahin sensasi main di ALEXIS⭐17⭐.,1
Gue rela ninggalin hobi lama demi fokus di ALEXIS⭐17⭐.,1
Gue rela begadang tiap malem demi main ALEXIS⭐17⭐.,1
"Baru seminggu main ALEXIS⭐17⭐, gue udah bisa bayar uang sekolah anak!",1
"Baru sebulan gabung ALEXIS⭐17⭐, gue udah bisa renovasi rumah!",1
❤ 𝐒𝐆𝐈𝟖𝟖 ❤,1
𝐒𝐆𝐈𝟖𝟖 keren banget 😊,1
yang pro aja bang di 𝐒𝐆𝐈𝟖𝟖 👍,1
"nih saya kasih ilmu , main di 🚩𝐒𝐆𝐈𝟖𝟖 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",1
"gacir banget, main di 𝐒𝐆𝐈𝟖𝟖",1
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",1
Semua temen gue pada bilang ALEXIS⭐17⭐ tuh bikin ketagihan!,1
Maaf terlambat bang semangat ya Salam 𝐒𝐆𝐈𝟖𝟖! gampang Jepe,1
Luar biasa! bang video kamu !! ⭐𝐒𝐆𝐈𝟖𝟖 terpercaya 5k jadi 1jt,1
"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",1
Sehat selalu dan banyak rezeki 𝐒𝐆𝐈𝟖𝟖,1
"Barusan coba emng iyah sih dapat wd 200 aku bang , makasih yah rekomendasi 🚩𝐒𝐆𝐈𝟖𝟖 🚩",1
2:25  langsung di 𝐒𝐆𝐈𝟖𝟖 bang 😹😹,1
Luar biasa! bang video kamu !! ⭐𝐒𝐆𝐈𝟖𝟖 terpercaya 5k jadi 1jt,1
"Min video lu baguss , tetap pilih 𝐒𝐆𝐈𝟖𝟖 😢",1
Jujur klo main mending di 𝐒𝐆𝐈𝟖𝟖 bang,1
Awal kebangkitan cuan pasti di 𝐒𝐆𝐈𝟖𝟖,1
"Keren sih 𝐒𝐆𝐈𝟖𝟖, main bentar auto jepe.",1
"Keren sih 𝐒𝐆𝐈𝟖𝟖, main bentar auto jepe.",1
mending bang coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩 selama ini di bayar wede w !! gak pernah bermasalah,1
Class bos🚩 𝐒𝐆𝐈𝟖𝟖🚩 gak ribet depo cepat dan wd lancar,1
Gak perlu modal gede buat mulai di ALEXIS⭐17⭐.,1
"Gak pernah gagal,𝐒𝐆𝐈𝟖𝟖🔥",1
Akhirnyaa🎉🎉🎉 Salam ⭐𝐒𝐆𝐈𝟖𝟖! gampang Jepe,1
9:11  bang tadi jam segitu menang besar w di 🚩𝐒𝐆𝐈𝟖𝟖🚩,1
Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener bikin nagih.,1
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,1
jepey gmpng banget di 𝐒𝐆𝐈𝟖𝟖 ⭐,1
Sehat selalu dan banyak rezeki 𝐒𝐆𝐈𝟖𝟖,1
⭐𝐒𝐆𝐈𝟖𝟖 bikin ketagihan!,1
Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝐒𝐆𝐈𝟖𝟖,1
0:03 Keren boleh coba bang gas di 𝐒𝐆𝐈𝟖𝟖,1
menurut gw sih situs adil yah di 🚩𝐒𝐆𝐈𝟖𝟖🚩 soalnya menang w di bayar cash gak pakek lama,1
"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",1
Gue rela gak hangout sama temen demi nabung di ALEXIS⭐17⭐.,1
Gue rela gak jajan sebulan demi nabung di ALEXIS⭐17⭐.,1
Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener bisa dipercaya.,1
Gue sih udah buktiin sendiri keajaiban ALEXIS⭐17⭐.,1
Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener bisa dipercaya.,1
Semua orang bilang ALEXIS⭐17⭐ tuh bener-bener legit.,1
Gak perlu pusing mikirin biaya sekolah kalo udah join ALEXIS⭐17⭐.,1
Semua temen gue pada bilang ALEXIS⭐17⭐ tuh bikin kecanduan!,1
"Sejak kenal ALEXIS⭐17⭐, gue jadi punya tabungan masa depan.",1
"Ga nyangka Cantika Abigail salah satu Pasukan Bermarga, ngikutin banget ya 😂 😂",0
"cuma mau bilang : Cantika, kamu cantik bangetttttt TITIK 💛",0
Temukan kemungkinan yang dapat dibuka oleh 𝘈 X 𝐿 𝟩 𝟩 𝟩. 🫘,1
"Aku nggak percaya, langsung coba dan menang besar di A 𝐸 𝙍 𝐎 𝟴 𝟴! 🕍",1
"Main di 𝘼 𝙀 𝘙 О 𝟪 8-cuma sebentar, eh langsung rezeki nomplok. Jadi pengen coba lagi! 🚃",1
𝐀 𝙓 𝐿 𝟳 𝟳 7menyediakan platform untuk ekspresi kreatif. 🍗,1
A 𝘌 Я 𝘖 𝟪 𝟾menawarkan sekilas tentang masa depan interaksi daring. 🍼,1
"Baru daftar, maen sebentar, lgsng jepe",0
"Swert Bonanja gacir, jepe tiap maen",1
"Jepe pertama kali maen, lgsng suka",1
"Swert Bonanja mekswin, modal kecil aja",1
"Gak ada obat main di А Е 𝙍 О 𝟾 𝟾,cuan melimpah! 😔",1
"Rezeki datang begitu cepat, main di 𝐴 𝙓 L 7 𝟳 𝟩-langsung gacir! 🗺",1
"Seru banget main di А 𝐗 𝐋 𝟩 7 7,selain hiburannya seru, menangnya gacir terus! ⚽",1
"Nggak nyesel coba main di А 𝑋 𝐿 𝟽 7 𝟩,hasilnya gacir banget! 🏏",1
"Alhamdulillah, rezeki nggak kemana! Baru main di 𝐴 𝑋 𝘓 𝟳 𝟽 𝟳,langsung dapat menang besar! Thank you banget! 🫖",1
Beberapa pengguna menemukan A 𝘟 𝙇 7 𝟳 𝟩-sebagai alat yang berharga untuk berjejaring. 🥘,1
А 𝐗 𝘓 𝟽 7 𝟳menawarkan kesempatan untuk terhubung dengan pemain lain. 🍒,1
А Е 𝘙 𝘖 𝟴 𝟴emang top markotop! JP terus! 😞,1
"Nggak salah pilih main di 𝘈 X 𝐋 7 𝟳 𝟽,rezekinya ngalir terus. Top banget! 🍺",1
Keladi itu klo di tempatku blicik namanya bang,0
gua sih udah anggep ALEXIS-17☯ kaya ATM pribadi aja,1
ALEXIS-17☯ tuh emang bener-bener beda dari yang lain sih,1
Lah klaten disebut...banyak artis dr klaten jeh...,0
"ALEXIS-17☯ emang paling top dah, ga pernah bikin kecewa",1
bro pada sibuk apa sih? ALEXIS-17☯ lagi bagi-bagi bonus deposit nih,1
ALEXIS-17☯ tuh emang bener-bener ngebantu ekonomi gua banget,1
bro pada kemana aja nih? ALEXIS-17☯ lagi viral tau gak sih,1
bro pada sibuk apa sih? ALEXIS-17☯ lagi bagi-bagi bonus deposit nih,1
ALEXIS-17☯ tuh emang bener-bener beda dari yang lain sih,1
ALEXIS-17☯ tuh emang bener-bener ngebantu banget pas gua lagi butuh,1
bro pada kemana aja nih? ALEXIS-17☯ lagi viral tau gak sih,1
gua udah ga bisa tidur nyenyak kalo belum main ALEXIS-17☯ sehari,1
"eh tau ga sih ALEXIS-17☯ sekarang udah punya aplikasi sendiri, makin gampang aksesnya",1
gua sih udah anggep ALEXIS-17☯ kaya ATM pribadi aja,1
ka cantika NYAMBUNG BGT sama ketua ketua ini. SERUUUU!!!🎉🎉🎉❤❤❤,0
Undang Amigos Broer...,0
film voagra hati angsa yg manasih? pengen nonton..,0
"Foie gras kak, coba search aja di YouTube banyak videonya",0
Cantika cucunya Rinna Hashim cuantiikk puuooolll.....sehatt sehat selalu Oma Rinna Hasim sama temen seangkatannya ceu Connie Suteja...,0
GILA!!!! episode ini SERUUUU BUWANGEEETTT 😂😂😂😂😂,0
Iloveyou cantika,0
"Weh cemana ni ac kelen, cantika kepanasan ituu hehe ✌️",0
"Eh ternyata lupa dihidupkan pas udh di part akhir baru ngeh ya wkwk
sukses selalu agak laen!",0
Keladi kyak taro  itu bkan sih..yg biasanya di mkanan / mnuman ada tulisan taro...ngmongnya gmna ya hhhhh,0
"Dahulu kala saat SMA, wktu liat Cantika live concert di yutub, aku sama temen ngomong “anjir orang kota secantik itu ya” 😂😂",0
Masih ingat kak cantika wktu dulu di WIT NETtv...,0
Undang Agustinus Sitorus dong sutradara Anak Medan,0
PASCOL MANAAAAAA,0
Bang Oki di sini aktif bgt yaaa😅,0
Ini asli cantiknya next level ❤,0
dia sama gamal aja deh,0
"Joke internal anak DB2 nih, karena seangkatan nih ye, masih inget kaga ya lo ama Rendy Otong wkwkw",0
"cantika anaknya jane patikawa ya? kalo bener, kenal sy nih sama emak, opa dan omanya...1 greja dulu di kampung ambon jaktim",0
Dapet rejeki dari si ⚡ 𝐓𝐇𝐎𝐑𝟑𝟏 baru main udah di manja aja❤,1
Dlu kalo apal lagu gac tuh berasa keren bngt 😅..,0
lg nyari siapa satu lg orng yg ketawa dalem videonya :(,0
"mamak nya jean patikawa, oma nya rina hasyim, opa nya krish patikawa",0
Udah berapa hari Bolak balik sini nyari podcast bareng ketua naga hitam 😅 tp blm ada ya,0
"cantika: ‘si cocok tu bg’
vooomb… apakah dia grind geng 😂😂",0
"Era 60 70 semua artis pasti kenal opa Chris pattikawa, opa enteng tanamal opa minggus tahitoe mereka legend nya pencari bakat utk artis2 Indonesia",0
"Oki : emang ada orang tua yang gak dewasa
Bene : Banyak.... Orang tuamu 😂😂😂😂",0
"ALEXIS-17☯ emang ga pernah bikin kecewa, withdraw berapapun pasti dibayar",1
"Woww cucunya chris pattikawa, Salah 2 nama besar di dunia musik Indonesia nih. Gw penggemar Asia Bagus pas masih kecil. Rina Hasyim jg legend ini di industri hiburan. Baru tau Cantika cucunya bung Chris & oma Rina ❤",0
gua sih udah anggep ALEXIS-17☯ kaya second home aja,1
56;36 gado-gado dan Lotek. Mbeeeh enak banget tuh,0
"admin kerjaa, komen slot",0
gua sih udah anggep ALEXIS-17☯ kaya second home aja,1
ALEXIS-17☯ tuh emang jadi andalan gua kalo lagi butuh dana cepet,1
gua udah ga bisa bayangin hidup tanpa ALEXIS-17☯ sih,1
"Tau GAC dari jaman cover Break Your Heart - Taio Cruz & Maniac - Girlicious.
Kebetulan lagi awal-awal dibikinnya Girlicious dari acara reality show, ehh kok udah ada orang indo yang bikin covernya & bagus. 👏👏👏",0
gua udah buktiin sendiri ALEXIS-17☯ tuh bukan kaleng-kaleng,1
"Ahh cantika 😍
Prediksi gue yang bakalan jadi lakinya bule",0
"agak salfok, di sana tu panas atau dingin yh?",0
ALEXIS-17☯ tuh emang bener-bener ngasih peluang ke semua orang,1
"ALEXIS-17☯ emang ga ada duanya, pelayanan VIP buat semua member",1
gua udah ga bisa tidur nyenyak kalo belum main ALEXIS-17☯ sehari,1
"gua sih udah jadi member VIP ALEXIS-17☯, fasilitasnya gila banget",1
Next Didit Prabowo😂,0
bro mau tau ga ALEXIS-17☯ lagi ngadain turnamen dengan hadiah milyaran,1
"ALEXIS-17☯ emang paling top dah, ga pernah bikin kecewa",1
gua udah buktiin sendiri ALEXIS-17☯ tuh bukan scam,1
"ALEXIS-17☯ emang paling top dah, ga pernah bikin kecewa",1
Sekls agak laen ga tau nama besar Chris Pattikawa dan Rina Hasyim ?? Sumpah ?? Jgn2 ga tau AB3 jg😂😂😂,0
ALEXIS-17☯ tuh emang jadi andalan gua kalo lagi butuh dana cepet,1
"hai macannnn, aku korban kapal karam macan masalo nih",0
gua sih ga pernah ragu rekomendasiin ALEXIS-17☯ ke temen-temen gua,1
mau naikin level di ALEXIS-17☯? ikutin strategi gua dijamin ampuh,1
bro ALEXIS-17☯ sekarang udah bisa deposit pake pulsa loh,1
gua sih udah ga bisa tidur kalo belum main ALEXIS-17☯ sehari,1
"gua ga nyangka ALEXIS-17☯ bisa sebaik ini, padahal gua cuma iseng daftar",1
Rambut zeta kek clurit tajem bener,0
"Udah lama ga ngonten sama kathu bang, ayoklah kapan😅",0
"Kobo ceklis 
Kaela ceklis 
Zeta ceklis 

Trinity",0
lucu banget si kucing abu,0
podcastnya kok ga beres-beres ya? welp ,0
"Akhirnya bg radit complete ketemu Holohero
Next bakal masuk ke holoro nih ditunggu bg radit.",0
Lebih enak di denger daripada Kobo itu. Kobo cempreng suara bikin pusing denger nya..,0
IYA IYA ZETA,0
8:15 bener sekali zeta pernah cosplay jadi t-rex pas 3D nya itu kocak sekali  ,0
"ni kucing pengen ku bejek bejek sumpil

Lanjut area 15 bang gen 1🗿🗿",0
Iyayaya sayangku,0
iya zeta iya,0
"23:20 next undang reza auditore bang, salah satu streamer yang interaksi sama viewernya bagus",0
iya zeta iya🥰🥰🥰,0
Next undang atmin meme Hololive bg,0
Iyaa iyaaa sukaa zetaaa 🥰,0
Bang gen 1 nya 😂😂😂,0
Bang lu baca pikiran gua ya? Tadi di kamar mandi menebus panggilan alam sambil mikir podkes lu ama kobo dan lu sama kaela dan seru banget. Trus gua jadi kepikiran si zeta kapan ya? Eh habis selesai menebus panggilan tiba² lewat beranda gue podkes lu sama zeta. Asli kocak banget 😂😂😂 btw makasih bang melengkapin requestku 😂😂😂,0
Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝐒𝐆𝐈𝟖𝟖 ❤,1
mending bang coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩 selama ini di bayar wede w !! gak pernah bermasalah,1
Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,1
"Nyimak abang , 𝐒𝐆𝐈𝟖𝟖 Cair mulu 😁",1
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,1
𝐒𝐆𝐈𝟖𝟖 bikin maxwin makin gampang,1
"coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩, gak ribet ! salam petir x 500",1
mending bang coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩 selama ini di bayar wede w !! gak pernah bermasalah,1
❤ 𝐒𝐆𝐈𝟖𝟖 ❤,1
The best tahun ini di 𝐒𝐆𝐈𝟖𝟖 pasti byar!,1
𝐒𝐆𝐈𝟖𝟖 bikin maxwin makin gampang,1
Gw paling demen gas di 🚩𝐒𝐆𝐈𝟖𝟖🚩 wkwkwkww seru. Harus sering2 sih ini mah,1
gatot barusan coba langsung jatuh perkalian 1000 langsung aja cari situsnya 🚩𝐒𝐆𝐈𝟖𝟖🚩,1
"Ok min, lanjut 𝐒𝐆𝐈𝟖𝟖",1
"Semangat Bosqu , Terbaik ⭐𝐒𝐆𝐈𝟖𝟖",1
terima kasi rezekinya  ⭐𝐒𝐆𝐈𝟖𝟖,1
❤ 𝐒𝐆𝐈𝟖𝟖 ❤,1
𝐒𝐆𝐈𝟖𝟖 is the best ❤❤❤,1
Sukaaa bangettt sama ⭐𝐒𝐆𝐈𝟖𝟖,1
0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,1
"Kerennn contentnya bang ,cari situs yang benar itu 𝐒𝐆𝐈𝟖𝟖",1
The best tahun ini di 𝐒𝐆𝐈𝟖𝟖 pasti byar!,1
Asli beneran gampang sc*tter di 🚩𝐒𝐆𝐈𝟖𝟖🚩 cari aja di google,1
"Bermain bersama teman-teman di 𝐒𝐆𝐈𝟖𝟖 semakin seru dan asyik, semakin banyak pula rezekinya!",1
0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,1
"Begitu mantap! Bermain di 𝐒𝐆𝐈𝟖𝟖, rezeki pun mengalir dengan deras!",1
0:02 Wah keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,1
Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝐒𝐆𝐈𝟖𝟖,1
"coba di 🚩𝐒𝐆𝐈𝟖𝟖🚩, gak ribet ! salam petir x 500",1
Memang web terbaik se asia gak salah pilih cuma 🚩𝐒𝐆𝐈𝟖𝟖🚩 yang bisa gni !,1
emng bener kemarin udah coba di probet hari ini mau gas lagi ahh 🚩𝐒𝐆𝐈𝟖𝟖🚩 kawan berbuah manis,1
Next gen 2 ama 1,0
iyaiya,0
Yuk bisa yuk Gen 2 👏🏻,0
iyaaa iyaa zeeta sukaa ,0
gue tetep nggak kebayang gimana shootingnya,0
3:29 bjir rambutnya 🗿,0
"bang, lu ngobrol nya sendirian apa ada org si depannya🥲",0
Puja paha zeta bang... 😂,0
"bang, podcast sama DON JUMBOOOO",0
Semoga semuanya diundang ya. Bukan cuman gen 3 aja 🙏,0
ihhh iya zeta iya (⁠✷⁠‿⁠✷⁠),0
zetayang ,0
iya zeta iya ❤❤❤,0
Wangy,0
gmain gta lgi kah bang radit,0
Keknya miskom gasih anime awalnya,0
Next Ayunda Risu bang,0
HIII SAAYAAAANNNGG,0
aduh iya iya zetaa 🥰,0
Gen 2 sama Gen 1 boleh sih,0
Seneng banget sekarang skena vtuber mulai dikenal sangat luas di masyarakat Indonesia❤,0
ZETAAA ❤❤❤,0
Seimut imut ya zeta iofi punya ku,0
Ga kebayang kalau collab ama risu pembahasannya gimana 😆,0
Guru gembul bang,0
Iyaa iyaa sukaa sukaa ada zetaaa,0
kapan yh,0
Ini underrated kobo overrated,0
Bang radit excited banget pas ngomongin onsen monyet sama zeta,0
Bang undang si tupai anomali bang 🐿️,0
gen1 ama gen2 jangan dikasi lewat baaannggg,0
kok vtuber suaranya kyak sama semua gtu ya 😅,0
akhirnya istriku,0
lah inikan my...,0
Zeta❤❤❤😊,0
"buset, istriku tuh",0
"Chanel² ini harus nonton nih potcast dunia allam, alam semenit, guru gembul, dan dunia dinosaurus (eh ini satu orang sama dunia alam)",0
suara dan cara ngomong zeta salah 1 yg terbaik untuk orang indo. soft  lucu tapi gak cringe,0
Iya iya~ ada Jeta~,0
Iya zeta iya🥰🥰,0
Banh sumpah elu kudu bongkar ke-amazing-an dan ke-bapak-bapak-an nya risu sih,0
"Plisss bang, undang tugil ke podcast 🗿🗿🗿",0
Kita terlalu mengamati gimana shooting nya terus gitu. Ga pernah substansi podcast ny,0
Zeta kalo ngomong Indonesia enak bgt suaranya ❤,0
Next Tupai bang,0
Aaaah JANGAN dong zetaaaa❤😊,0
Lah cewe gwe,0
JETAAAAAAAAA,0
"26:42 yang lain : macam tak betul nih kucing
Zecretary : ah normal inimah",0
goks jeta,0
25:47 udah bisa ditebak,0
zetaaaa,0
Bang main doki doki bang,0
Iyaiya suka sukaa,0
Busyet beneran Chief Zeta,0
kalo emang ada rencana ngundang tupai ... siap2 aje bang,0
nanti lanjutin hololive gen 2 disebut holoro,0
Zetaaaaaa 💕,0
"Di kolom komentar ini ada lelaki stigma yang komen ""when yh""",0
coba dr. stone bang,0
ini dia yang ditunggu-tunggu 🥰,0
ak jg mw,0
yeah lengkap  sudah holohero,0
aduh iya zeta iya!,0
Ponnn zetaaaa 🤣🥰,0
"12:12 Belalang sembah memakan pasangan laki-lakinya selain buat nutrisi sekaligus meningkatkan proses produksi, ada riset yang mengatakan kalau belalang sembah jantan dimakan maka lebih tinggi proses produksinya. It's weird but that's nature for ya",0
Zeta belajar nya pake buku MINNA NO NIHONGO 1 DAN 2 😂😂,0
WOAAAAAAH SO PROUD OF MY OSHI GOT INVITED BY DIKA!!!🤍🤍🔥🔥🔥,0
"bentar, ga terima t-rex dibilang culun :((",0
"15:18, 26:40, 31:44,33:50, 36:10 
she said the thing",0
"🎧 pakai headset, asli suara zeta terasa dihati banget",0
ok,0
"Bang Radit harus tau, Khodam Zeta ikan lele tapi orangnya alergi ikan 😂",0
"Klo bang radit juga diubah ke bentuk anime atau malah sekalian cosplay jadi karakter anime, sumpah gw bakal nonton sih walopun gw bukan wibu 😁",0
21:07 melting 😩,0
Apakah ini.... My istri?,0
Coba undang ciduk warior bang,0
"Kemarin Kobo Sama Kaela Sekarang Zeta, Buset Dah Nih Orang Bener-bener Ngundang Hololive ID Gen 3 Bjir 😹",0
Lah akhirnya ngundang Zeta juga haha,0
sok imut banget nih VTuber yg namanya Raditya dika,0
"Undang Ayunda Risu bang, Diva yang sangat dikagumi di Jepang.",0
Kapan collab ama kaela maen mh wilds,0
podcast sama semua member holo id bang tiap minggu,0
12:18 real psikopat bang radit 🤣,0
🗿,0
waw jeta,0
"Seru podcastnya, gak kerasa tau2 dah beres aja 👏",0
"Petisi gen 2, Terkhusus anya",0
selanjutnya gen 1 ama gen 2 nih,0
delicous in the dungeon itu ada darknya bang,0
A A A mission statooo 🐈🐱,0
"Betah bgt anjir nontonnya, zeta yapping seharian juga gua dengerin
Ga berasa tiba-tiba selesai aja 😂",0
Ternyata zeta pinter ya,0
"Loh dari dulu mah zeta itu pinter, toh dia emang suka baca buku, cuma emang dia itu pon, atau ceroboh aja dan kadang agak lambat dikit.",0
syg?,0
SUARA ZETAA ITU SUARA CEWEK YG PALINGGG ICONIC CANDUU 🥰,0
"gak tau knp,gw kepikiran ""unik juga yah klo radit naek gunung""",0
Ihh iya iyaa,0
Next @ayundarisu,0
Emang nyari masalah bang Radit bacanya oyasumi punpun💀,0
ter ZETA ZETAAAAAA ,0
"bang radit gak mau coba ajak podcast adi keranng?, kemarin baru ikut lomba beatox mewakili indonesia,
kaya nya seru hehehe",0
Request guestnya Ayunda Risu bang. Admin shit post tupai gila.,0
kalo lanjut ke gen 2 sama 1 mantep sih ini,0
"111.610 x ditonton  10 jam yang lalu
111.610 x ditonton  23 Apr 2025",0
"Gw dateng karena liat postingan di fesnuk, gw kira timpa gambar taunya beneran jir😅",0
Akhirnya si kucing....🎉🎉🎉,0
29:51 cute wkwk,0
Aku juga mauu,0
Zeta : kucing adalah reptil 🙂,0
suara zeta gemesin,0
Kenapa cuma ngambil dari gen 3 doang ya bang?,0
pasar indonya lebih banyak,0
​@@Tata-tj5rwkayanya emang kontraknya satu gen.,0
"@@satriareza7501 lah ya kan radit yg punya podcast, ngambil narasumber ya gmna dia juga akhirnya",0
Dia istri gw bang,0
Zetaaaa,0
"Iyaaa iyaaaa~~~
Suka suka~~~",0
Iya jeta iya,0
Thanks Bang Radit,0
Gw ga kebayang kalo tante reine sama admin ridu diundang,0
"Bang sekarang mana DnDnya, mana DnD yang kau janjikan itu bang😢",0
jeeeettttaaaaaa,0
masih menunggu untuk mengundang anya melfissa member holo JP yg fasih bahasa indonesia,0
Mungkin smpe dia graduate pun bakalan ke pake ni Jokes✋️🗿🤚,0
Iya zeta iyaa,0
Iya iya suka suka Zeta Zeta 🥰,0
Nunggu yg gen 1 sya,0
17:00 Uno,0
aaaw zetah,0
Bini gweuh,0
Oyasumi punpun mentioned,0
cuma main di 💫MANTAP89💫 beh gw jamin minimal beli iphone idaman langsung🔥🔥,1
"ubur ubur ikan lele, 💫MANTAP89💫 narik le kenceng banget nih 💫MANTAP89💫🔥🔥",1
Lah istri gw tuh,0
Gak nawarin minum gitu bang?,0
12:26 itu belalang sembahnya lagi ngidam😂,0
Akhirnya oshi gw❤❤,0
Inilah my istri,0
Bang lanjutin safari HoloID gen 1 sama gen 2 bang 😊,0
"Bicara tentang Matthew Walker yg soal TIDUR itu aku pernah liat Podcast nya ketika dia podcast dengan Dr. Mike 
di sana ada hal yg ngebuat aku tertarik tentang Night Owl Person (Orang yg terjaga ketika matahari terbenam) dan Early Bird ( Orang yg tejaga ketika matahari terbit)
jadi dia di sana njelasin kenapa ada 2 jenis orang tersebut ternyata ada alasanya. 
alasanya adalah pada jaman dahulu kala kita (umat manusia) itu hidup sebagai kelompok, ga kaya sekarang dimana kita tidur sendiri2 di kamar masing2, pada masa itu kita pasti berklompok dan pasti ada di antara mereka itu mereka itu yg berjaga malam dia secara perlahan meningkatkan kewaspadaannya lalu membuat dia bisa terjaga sepanjang malam, nah dari sana lah evolusi orang2 Night Owl yg sekarang ada, bisa disebut gen orang dari masa itu udah ada dalam diri kita, maka itulah masih ada orang2 yg lebih nyaman beraktifitas pada saat matahari sudah tenggelam.

koreksi saya jika ada yg salah atau kalian punya pendapat sendiri akan hal ini. terimakasih.",0
